run_id,category,circuit,seq_type,seq_len,seq_str,init_and,init_lev,final_and,final_lev,runtime_s
8bf0e5b139f5,arithmetic,adder,reference,6,balance; rewrite; rewrite -z; balance; rewrite -z; balance,1020,255,1020,255,0.0361
ed4f2f8ee59e,arithmetic,adder,reference,10,balance; rewrite; refactor; balance; rewrite; rewrite -z; balance; refactor -z; rewrite -z; balance,1020,255,1019,255,0.041
d489c2e34410,arithmetic,adder,random,5,rewrite; balance; refactor -z; refactor; refactor,1020,255,1019,255,0.035
776fffe3b067,arithmetic,adder,random,5,dc2; resub -z; dc2; dc2; resub -z,1020,255,1016,255,0.0437
f1ebf01f3cf1,arithmetic,adder,random,5,refactor -z; refactor; rewrite; resub; resub -z,1020,255,1017,255,0.036
4a6a25bb5111,arithmetic,adder,random,5,rewrite; refactor -z; dc2; refactor -z; balance,1020,255,1019,255,0.0419
c917971768a0,arithmetic,adder,random,5,refactor; resub -z; balance; balance; refactor,1020,255,893,255,0.0207
9127fa262cab,arithmetic,adder,random,5,refactor -z; refactor; rewrite -z; refactor -z; refactor -z,1020,255,1019,255,0.0371
c52e993d19e6,arithmetic,adder,random,5,resub; rewrite; balance; dc2; resub -z,1020,255,893,255,0.0408
79db0f5a5f45,arithmetic,adder,random,5,rewrite -z; rewrite -z; resub -z; refactor; resub,1020,255,1018,255,0.0389
a23e1eb7a22a,arithmetic,adder,random,5,rewrite; resub -z; balance; resub -z; balance,1020,255,894,255,0.0337
3b458f4bf4af,arithmetic,adder,random,5,dc2; rewrite; resub; resub -z; resub -z,1020,255,1017,255,0.0417
6e262937b26d,arithmetic,adder,random,5,resub -z; refactor -z; rewrite; resub -z; balance,1020,255,893,255,0.0355
b02e0655ab88,arithmetic,adder,random,5,resub; rewrite -z; dc2; resub; rewrite,1020,255,893,255,0.0405
125f8eeafe7c,arithmetic,adder,random,5,resub -z; rewrite; refactor; resub -z; resub -z,1020,255,893,255,0.0368
6957ed6e474c,arithmetic,adder,random,5,rewrite; resub -z; refactor -z; resub; refactor,1020,255,893,255,0.0374
b52d8e72efa3,arithmetic,adder,random,5,resub; rewrite -z; rewrite; rewrite; refactor,1020,255,893,255,0.0379
fa7512c3150f,arithmetic,adder,random,5,resub; resub; rewrite -z; refactor; rewrite,1020,255,893,255,0.0376
e55f41b2ccb0,arithmetic,adder,random,5,rewrite -z; refactor -z; refactor; rewrite -z; rewrite -z,1020,255,1019,255,0.0383
c036e034169c,arithmetic,adder,random,5,rewrite; rewrite -z; dc2; dc2; dc2,1020,255,1019,255,0.0579
d8f7e7df5fa2,arithmetic,adder,random,5,resub; resub; rewrite -z; dc2; rewrite,1020,255,893,255,0.0405
c6515354315f,arithmetic,adder,random,5,dc2; dc2; refactor -z; refactor -z; balance,1020,255,1019,255,0.0343
aaa5c79410ab,arithmetic,adder,random,5,resub; rewrite; refactor -z; dc2; dc2,1020,255,893,255,0.0462
2c5bc696c900,arithmetic,adder,random,5,balance; balance; resub; refactor -z; rewrite,1020,255,893,255,0.0356
bc3b447c2909,arithmetic,adder,random,5,rewrite; resub -z; dc2; balance; dc2,1020,255,893,255,0.0457
8f1ad378a839,arithmetic,adder,random,5,refactor; resub; dc2; rewrite -z; balance,1020,255,893,255,0.0396
2f25f68c5ca4,arithmetic,adder,random,5,dc2; rewrite; resub; rewrite; rewrite -z,1020,255,1017,255,0.0441
afe15b26e4dc,arithmetic,adder,random,5,balance; refactor; dc2; dc2; rewrite -z,1020,255,1019,255,0.0492
67d0ab92f8b0,arithmetic,adder,random,5,resub; resub; refactor -z; resub -z; resub -z,1020,255,893,255,0.0219
67846fa1f16f,arithmetic,adder,random,5,resub; balance; resub; rewrite; resub,1020,255,894,255,0.034
560ad462c83c,arithmetic,adder,random,5,rewrite; resub -z; refactor -z; refactor -z; rewrite -z,1020,255,893,255,0.0395
e7af6c3b4fd2,arithmetic,adder,random,5,resub; rewrite; rewrite -z; resub; refactor -z,1020,255,893,255,0.0377
34c53bbdaf2a,arithmetic,adder,random,5,resub -z; rewrite -z; rewrite; refactor -z; resub -z,1020,255,893,255,0.0372
6090d91a4db7,arithmetic,adder,random,5,resub; rewrite -z; rewrite; resub -z; resub,1020,255,894,255,0.0361
fa02ad00b219,arithmetic,adder,random,5,balance; resub; refactor -z; rewrite -z; refactor,1020,255,893,255,0.0393
40f7d4ee8a18,arithmetic,adder,random,5,resub; dc2; refactor; refactor; rewrite -z,1020,255,893,255,0.0442
d3b1da89bad4,arithmetic,adder,random,5,rewrite -z; rewrite; refactor -z; rewrite; balance,1020,255,1019,255,0.0369
8a8a1f8826c2,arithmetic,adder,random,5,resub; rewrite -z; resub -z; rewrite -z; rewrite -z,1020,255,894,255,0.0384
66f5fe5463ed,arithmetic,adder,random,5,rewrite -z; rewrite -z; dc2; balance; resub -z,1020,255,1019,255,0.0451
e62311f6435a,arithmetic,adder,random,5,resub; refactor; dc2; refactor -z; dc2,1020,255,893,255,0.0356
ac3a236ff3dd,arithmetic,adder,random,5,refactor; refactor; refactor -z; dc2; refactor,1020,255,1019,255,0.0294
55a5f8c2079a,arithmetic,adder,random,5,resub; dc2; dc2; refactor -z; resub -z,1020,255,893,255,0.0329
1d70bb4af0fb,arithmetic,adder,random,5,resub -z; rewrite -z; refactor; rewrite -z; refactor -z,1020,255,893,255,0.0408
fac9fcad8ddd,arithmetic,adder,random,5,balance; dc2; resub; rewrite; rewrite,1020,255,1017,255,0.0432
96d18f8ab713,arithmetic,adder,random,5,refactor -z; rewrite; rewrite -z; refactor -z; dc2,1020,255,1019,255,0.047
0c7bc4dc4586,arithmetic,adder,random,5,rewrite -z; resub -z; rewrite; refactor; dc2,1020,255,893,255,0.0444
47c0be2eccd2,arithmetic,adder,random,5,resub; balance; resub -z; balance; resub -z,1020,255,894,255,0.0196
6e9c0f014c50,arithmetic,adder,random,5,resub; refactor; resub -z; rewrite; resub,1020,255,893,255,0.0365
53914cf634d7,arithmetic,adder,random,5,refactor; balance; resub; rewrite; resub,1020,255,893,255,0.034
40e00e2687fc,arithmetic,adder,random,5,rewrite -z; rewrite -z; balance; refactor -z; dc2,1020,255,1019,257,0.0439
5da0271a2e2c,arithmetic,adder,random,5,rewrite -z; dc2; dc2; balance; rewrite,1020,255,1019,255,0.0518
f48224561261,arithmetic,adder,random,5,balance; refactor -z; refactor; rewrite -z; resub -z,1020,255,893,255,0.0343
12e3b93aa21b,arithmetic,adder,random,5,rewrite; refactor -z; refactor; refactor -z; rewrite,1020,255,1019,255,0.0356
b936f23a3365,arithmetic,adder,random,5,balance; refactor; resub -z; dc2; rewrite,1020,255,893,255,0.039
d5342c6e6fe6,arithmetic,adder,random,5,rewrite; dc2; balance; refactor; rewrite -z,1020,255,1019,255,0.0431
74369e13af5e,arithmetic,adder,random,5,refactor -z; resub -z; balance; resub; refactor,1020,255,1017,255,0.0203
a3f75540d0f0,arithmetic,adder,random,5,resub -z; rewrite -z; rewrite; resub; rewrite,1020,255,894,255,0.0375
bb6d083aa306,arithmetic,adder,random,5,balance; resub -z; dc2; balance; resub -z,1020,255,893,255,0.025
837c2bb73cbf,arithmetic,adder,random,5,resub; refactor -z; balance; resub; rewrite,1020,255,893,255,0.0356
f5d3d3f8d569,arithmetic,adder,random,5,resub; refactor; rewrite; resub; rewrite -z,1020,255,893,255,0.0379
0a4c08845543,arithmetic,adder,random,5,balance; resub; resub; rewrite -z; dc2,1020,255,893,255,0.0406
f24fa45624c3,arithmetic,adder,random,5,dc2; rewrite -z; rewrite -z; rewrite; dc2,1020,255,1019,255,0.0521
19ecd5baaa3a,arithmetic,adder,random,5,balance; refactor -z; refactor; balance; refactor,1020,255,1019,255,0.0194
f6aafa7eb059,arithmetic,adder,random,5,balance; resub; refactor -z; resub -z; dc2,1020,255,893,255,0.0272
e1e526bf1dac,arithmetic,adder,random,5,refactor -z; balance; refactor; refactor -z; resub,1020,255,893,255,0.0206
e06480aea8e3,arithmetic,adder,random,5,balance; resub; refactor -z; rewrite; resub,1020,255,893,255,0.0385
b906a3e064b8,arithmetic,adder,random,5,resub -z; resub -z; dc2; resub -z; resub,1020,255,893,255,0.0268
231a3bcbfdb7,arithmetic,adder,random,5,rewrite -z; dc2; dc2; resub; refactor -z,1020,255,1017,255,0.0514
e58dead61818,arithmetic,adder,random,5,rewrite; resub -z; rewrite; resub -z; rewrite -z,1020,255,894,255,0.0376
3af7d2430e3c,arithmetic,adder,random,5,refactor -z; resub; rewrite; rewrite; resub,1020,255,1017,255,0.0367
898e60c3c49d,arithmetic,adder,random,5,refactor -z; refactor -z; dc2; resub -z; rewrite -z,1020,255,1017,255,0.0437
b6f9d3b311a3,arithmetic,adder,random,5,dc2; resub; dc2; balance; resub,1020,255,1016,255,0.0348
2d33110f51c7,arithmetic,adder,random,5,resub -z; refactor -z; balance; rewrite; resub -z,1020,255,893,255,0.0355
8c573326bfa4,arithmetic,adder,random,5,resub; rewrite -z; balance; rewrite -z; dc2,1020,255,893,255,0.0407
3713d1bf67a9,arithmetic,adder,random,5,balance; rewrite -z; rewrite; refactor; resub,1020,255,893,255,0.0366
9bc45bdd64a4,arithmetic,adder,random,5,resub; resub -z; balance; rewrite -z; dc2,1020,255,893,255,0.0402
063160afe436,arithmetic,adder,random,5,resub; resub; dc2; rewrite; rewrite -z,1020,255,893,255,0.0403
954ec00822fd,arithmetic,adder,random,5,resub; resub -z; resub; refactor -z; refactor,1020,255,893,255,0.0261
abdf31c3de9c,arithmetic,adder,random,5,rewrite; balance; rewrite -z; dc2; resub -z,1020,255,1017,255,0.045
154d168d8815,arithmetic,adder,random,5,rewrite; refactor -z; refactor -z; dc2; refactor,1020,255,1019,255,0.0439
5a9ae65bbc78,arithmetic,adder,random,5,refactor -z; dc2; refactor; rewrite; rewrite -z,1020,255,1019,255,0.043
1732edf15e7d,arithmetic,adder,random,5,rewrite; dc2; rewrite -z; dc2; rewrite,1020,255,1019,255,0.0524
b2d6e132c285,arithmetic,adder,random,5,resub; resub; rewrite; refactor -z; refactor -z,1020,255,893,255,0.0389
aadf15758374,arithmetic,adder,random,5,rewrite -z; rewrite -z; resub; refactor; rewrite,1020,255,1018,255,0.0403
c02ab0c1cbd2,arithmetic,adder,random,5,refactor; rewrite -z; refactor; dc2; balance,1020,255,1019,255,0.0421
25a97fb0d0d4,arithmetic,adder,random,5,resub; resub; dc2; rewrite -z; rewrite,1020,255,893,255,0.0409
12bb7b356a17,arithmetic,adder,random,5,rewrite; refactor -z; resub -z; dc2; resub -z,1020,255,1017,255,0.0423
934e44071573,arithmetic,adder,random,5,resub -z; rewrite; rewrite -z; resub; rewrite,1020,255,894,255,0.0363
19877b049714,arithmetic,adder,random,5,dc2; dc2; resub; rewrite -z; rewrite -z,1020,255,1015,255,0.0508
e6a6f50d55fa,arithmetic,adder,random,5,rewrite -z; resub -z; balance; rewrite; rewrite -z,1020,255,894,255,0.0365
23a7ab61da03,arithmetic,adder,random,5,refactor -z; rewrite -z; rewrite -z; resub; refactor,1020,255,1018,255,0.04
1cc2e06d5753,arithmetic,adder,random,5,resub; refactor -z; rewrite; refactor -z; refactor,1020,255,893,255,0.041
574528a37569,arithmetic,adder,random,5,refactor -z; rewrite -z; refactor -z; rewrite; rewrite -z,1020,255,1019,255,0.0378
e894ecb2e4b3,arithmetic,adder,random,5,rewrite -z; rewrite -z; resub; balance; balance,1020,255,1019,255,0.0351
e1bcf1b88391,arithmetic,adder,random,5,rewrite; balance; refactor -z; refactor; resub -z,1020,255,1017,255,0.0348
7aad3a2cf34d,arithmetic,adder,random,5,balance; dc2; refactor -z; refactor -z; dc2,1020,255,1019,255,0.0349
35452dde26a8,arithmetic,adder,random,5,refactor; resub -z; refactor -z; dc2; rewrite,1020,255,893,255,0.042
34ac8ffe3a3e,arithmetic,adder,random,5,balance; rewrite -z; dc2; resub -z; dc2,1020,255,1017,255,0.0502
d8826f9c9702,arithmetic,adder,random,5,dc2; refactor; resub; rewrite -z; resub,1020,255,893,255,0.0431
59e9007564f2,arithmetic,adder,random,5,resub; resub; resub -z; rewrite -z; resub,1020,255,894,255,0.0348
cd52ebab467b,arithmetic,adder,random,5,rewrite; resub; refactor; dc2; rewrite,1020,255,893,255,0.0424
73428f0eb2ce,arithmetic,adder,random,5,refactor -z; dc2; refactor; rewrite -z; rewrite,1020,255,1019,255,0.0437
9d2cc2e64b2b,arithmetic,adder,random,5,balance; refactor -z; resub -z; resub -z; refactor,1020,255,1017,255,0.0195
83b6c6cb2a39,arithmetic,adder,random,5,rewrite -z; resub; resub; refactor; rewrite -z,1020,255,893,255,0.0393
19e5c43c09b4,arithmetic,adder,random,5,dc2; dc2; dc2; refactor -z; dc2,1020,255,1019,255,0.0494
1f806812885c,arithmetic,adder,random,5,balance; rewrite; resub -z; dc2; refactor,1020,255,893,255,0.0414
57e330f2b2c2,arithmetic,adder,random,5,refactor; resub; balance; balance; refactor -z,1020,255,893,255,0.021
d73666d2724b,arithmetic,adder,random,5,dc2; dc2; refactor -z; balance; rewrite,1020,255,1019,255,0.0496
450f20bdedc5,arithmetic,adder,random,5,resub -z; rewrite -z; refactor -z; resub; resub -z,1020,255,893,255,0.0368
cd809a2ed8fa,arithmetic,adder,random,5,resub; balance; resub -z; balance; refactor,1020,255,893,255,0.0216
dbf40c1aa4ad,arithmetic,adder,random,5,resub; refactor -z; rewrite; resub -z; dc2,1020,255,893,255,0.0424
f914384b54d4,arithmetic,adder,random,5,refactor -z; rewrite; rewrite -z; rewrite; resub -z,1020,255,893,255,0.0377
cca5665ad4f6,arithmetic,adder,random,5,resub; resub; resub; rewrite -z; refactor,1020,255,893,255,0.0365
60e0687df4e3,arithmetic,adder,random,5,resub -z; balance; balance; balance; rewrite -z,1020,255,894,255,0.0326
7a34e7864cee,arithmetic,adder,random,5,resub; dc2; dc2; rewrite -z; rewrite -z,1020,255,893,255,0.0466
4147f98f8e51,arithmetic,adder,random,5,resub; resub; rewrite -z; resub -z; refactor -z,1020,255,893,255,0.0363
20b44ee7cbad,arithmetic,adder,random,5,resub; dc2; refactor -z; dc2; balance,1020,255,893,255,0.032
6396e03e2c82,arithmetic,adder,random,5,resub; resub; rewrite; resub -z; refactor -z,1020,255,893,255,0.0365
7997348bf2dd,arithmetic,adder,random,5,balance; dc2; refactor -z; refactor; balance,1020,255,1019,255,0.0267
ca17faef7331,arithmetic,adder,random,5,dc2; rewrite -z; resub -z; rewrite -z; refactor,1020,255,893,255,0.0457
bd281e2c04ff,arithmetic,adder,random,5,balance; rewrite; refactor; balance; dc2,1020,255,1019,255,0.0414
6ce08093a3de,arithmetic,adder,random,5,resub; resub -z; rewrite -z; resub -z; refactor,1020,255,893,255,0.0369
2541d8b1a0fc,arithmetic,adder,random,5,resub -z; dc2; balance; rewrite -z; refactor,1020,255,893,255,0.0415
3089f7b1aa07,arithmetic,adder,random,5,resub; dc2; resub -z; resub; rewrite -z,1020,255,893,255,0.0405
2b61ba830c76,arithmetic,adder,random,5,dc2; resub; resub; refactor -z; dc2,1020,255,1017,255,0.0366
a1a20cdf74cf,arithmetic,adder,random,5,refactor; refactor; refactor -z; refactor -z; refactor,1020,255,1019,255,0.0211
98e49b872d32,arithmetic,adder,random,5,refactor -z; refactor -z; refactor; dc2; resub,1020,255,1017,255,0.0281
dc4818c0a80e,arithmetic,adder,random,5,dc2; resub; refactor -z; refactor -z; rewrite,1020,255,1017,255,0.0423
1c61909031a3,arithmetic,adder,random,5,resub -z; resub -z; resub; rewrite -z; refactor -z,1020,255,893,255,0.0354
99521fcac78c,arithmetic,adder,random,5,balance; refactor -z; rewrite; resub; dc2,1020,255,1017,255,0.0416
ea778ea761d1,arithmetic,adder,random,5,refactor -z; dc2; refactor; refactor; refactor -z,1020,255,1019,255,0.0303
753d2af6866b,arithmetic,adder,random,5,refactor -z; rewrite -z; rewrite; refactor; refactor,1020,255,1019,255,0.0369
c616c8a69a81,arithmetic,adder,random,5,balance; refactor; refactor; balance; rewrite,1020,255,1019,255,0.0346
06e1010d62db,arithmetic,adder,random,5,resub -z; resub; dc2; rewrite; rewrite -z,1020,255,893,255,0.0411
a1d4241aeead,arithmetic,adder,random,5,balance; rewrite -z; resub -z; dc2; dc2,1020,255,893,255,0.0452
eb03a1402e08,arithmetic,adder,random,5,refactor; refactor -z; resub; refactor -z; balance,1020,255,1017,255,0.0206
6ffbafa05a87,arithmetic,adder,random,5,rewrite; refactor; balance; rewrite -z; resub -z,1020,255,893,255,0.0357
8ffc90295f58,arithmetic,adder,random,5,rewrite -z; balance; resub -z; dc2; rewrite -z,1020,255,893,255,0.0417
5ef31254be91,arithmetic,adder,random,5,refactor -z; balance; balance; refactor -z; rewrite,1020,255,1019,255,0.0344
45b18f11a098,arithmetic,adder,random,5,resub; refactor -z; dc2; dc2; rewrite -z,1020,255,893,255,0.0475
ea2622f691a3,arithmetic,adder,random,5,dc2; refactor -z; refactor; rewrite; resub,1020,255,893,255,0.0428
5b53f416eef9,arithmetic,adder,random,5,rewrite -z; dc2; refactor -z; rewrite -z; balance,1020,255,1019,255,0.0438
7b3c041114c3,arithmetic,adder,random,5,resub; refactor -z; refactor; rewrite -z; resub -z,1020,255,893,255,0.0376
633ac0e55e6c,arithmetic,adder,random,5,resub -z; resub; rewrite; resub -z; rewrite,1020,255,894,255,0.0351
d755cca9866e,arithmetic,adder,random,5,rewrite -z; rewrite -z; dc2; resub; refactor,1020,255,1019,255,0.0436
2a8c7e2442b3,arithmetic,adder,random,5,balance; refactor -z; resub -z; refactor; dc2,1020,255,1017,255,0.027
d9081c7bc304,arithmetic,adder,random,5,refactor -z; resub; refactor -z; balance; refactor -z,1020,255,1017,255,0.0203
cf550580530e,arithmetic,adder,random,5,resub; refactor; balance; rewrite; dc2,1020,255,893,255,0.0419
7bd0e713c16f,arithmetic,adder,random,5,refactor -z; rewrite -z; resub -z; refactor -z; rewrite,1020,255,893,255,0.0385
8622d2efcba7,arithmetic,adder,random,5,refactor -z; resub; refactor; refactor; rewrite -z,1020,255,1017,255,0.0369
30faf1a61159,arithmetic,adder,random,5,dc2; rewrite -z; dc2; resub; resub -z,1020,255,1017,255,0.0507
3189b64703d5,arithmetic,adder,random,5,dc2; refactor; refactor; rewrite; dc2,1020,255,1019,255,0.0503
23f78bbfae6d,arithmetic,adder,random,5,resub; rewrite; rewrite; balance; refactor,1020,255,893,255,0.0371
b06a6248c29c,arithmetic,adder,random,5,rewrite -z; rewrite -z; resub; dc2; rewrite,1020,255,1018,255,0.0435
7aaadb27a29f,arithmetic,adder,random,5,refactor; dc2; rewrite; dc2; balance,1020,255,1019,255,0.048
1e8d4757ccde,arithmetic,adder,random,5,dc2; rewrite -z; resub -z; dc2; balance,1020,255,893,255,0.0478
fff518b49992,arithmetic,adder,random,5,dc2; refactor -z; balance; resub -z; refactor -z,1020,255,893,255,0.0317
cd15c3e90868,arithmetic,adder,random,5,balance; refactor; rewrite; balance; resub -z,1020,255,893,255,0.0352
82369f8463d6,arithmetic,adder,random,5,resub; rewrite; balance; rewrite; dc2,1020,255,893,255,0.0403
ef5a3bf5c064,arithmetic,adder,random,5,balance; refactor -z; resub -z; rewrite -z; rewrite -z,1020,255,1017,255,0.0353
674a4061a386,arithmetic,adder,random,5,resub -z; resub; resub -z; dc2; resub -z,1020,255,893,255,0.0252
e4e545b5a33b,arithmetic,adder,random,5,rewrite -z; resub -z; rewrite -z; refactor; balance,1020,255,893,255,0.0374
fa5302dd7562,arithmetic,adder,random,5,balance; refactor -z; dc2; resub -z; resub -z,1020,255,1017,255,0.0266
7f23aac985d5,arithmetic,adder,random,5,refactor; refactor; dc2; resub; rewrite -z,1020,255,1017,255,0.0433
b40a0dff07a1,arithmetic,adder,random,5,refactor -z; refactor; rewrite; balance; resub -z,1020,255,1017,255,0.0351
5b62fc2451f7,arithmetic,adder,random,5,balance; refactor; refactor; rewrite; rewrite,1020,255,1019,255,0.0349
3d911e1c7169,arithmetic,adder,random,5,balance; dc2; balance; refactor; balance,1020,255,1019,255,0.0262
20e4df023531,arithmetic,adder,random,5,resub -z; dc2; refactor; refactor; balance,1020,255,893,255,0.0292
9948ff4753d9,arithmetic,adder,random,5,rewrite -z; refactor -z; refactor; resub; resub,1020,255,1017,255,0.0352
b1d795927ad7,arithmetic,adder,random,5,refactor; refactor -z; rewrite -z; refactor; resub -z,1020,255,893,255,0.0357
8fa1a1f31ffb,arithmetic,adder,random,5,refactor -z; refactor -z; balance; rewrite -z; resub -z,1020,255,893,255,0.0353
cc6ae2daff7b,arithmetic,adder,random,5,dc2; balance; resub; resub -z; resub,1020,255,1017,255,0.0278
3fdd1f28c07b,arithmetic,adder,random,5,resub -z; resub -z; rewrite -z; refactor -z; resub -z,1020,255,893,255,0.0361
31bc7316f978,arithmetic,adder,random,5,rewrite -z; dc2; refactor; refactor; refactor -z,1020,255,1019,255,0.044
1875c569c13f,arithmetic,adder,random,5,rewrite -z; dc2; balance; resub -z; resub -z,1020,255,1017,255,0.0428
c821399c6d63,arithmetic,adder,random,5,rewrite -z; resub -z; refactor; refactor -z; refactor,1020,255,893,255,0.0403
5bf2700ce7e7,arithmetic,adder,random,5,resub; rewrite; dc2; resub; rewrite,1020,255,893,255,0.0409
61d551289ac5,arithmetic,adder,random,5,refactor; balance; refactor -z; resub -z; balance,1020,255,1017,255,0.0199
282038d6c39e,arithmetic,adder,random,5,rewrite; refactor; refactor; dc2; refactor,1020,255,1019,255,0.0428
261df22882b9,arithmetic,adder,random,5,resub; refactor -z; balance; refactor; refactor,1020,255,893,255,0.0244
047a9f824b3d,arithmetic,adder,random,5,rewrite; dc2; refactor; refactor; resub -z,1020,255,1017,255,0.0418
1973a8565b6d,arithmetic,adder,random,5,refactor; resub; refactor -z; resub -z; dc2,1020,255,893,255,0.0276
4d0ae8490106,arithmetic,adder,random,5,resub; refactor -z; refactor -z; resub; dc2,1020,255,893,255,0.0282
7f1cbe273d62,arithmetic,adder,random,5,dc2; rewrite; dc2; resub; refactor,1020,255,1015,255,0.0494
6df7879f53ca,arithmetic,adder,random,5,resub; resub; resub -z; balance; refactor,1020,255,893,255,0.0209
e71c61dea24b,arithmetic,adder,random,5,rewrite -z; balance; refactor -z; resub -z; refactor -z,1020,255,1017,255,0.036
3268e1f161ee,arithmetic,adder,random,5,rewrite -z; refactor; resub; refactor; resub -z,1020,255,893,255,0.0381
7e91c403f40d,arithmetic,adder,random,5,refactor; dc2; resub; refactor -z; dc2,1020,255,1017,255,0.0361
df2c6efe9f1b,arithmetic,adder,random,5,dc2; dc2; rewrite -z; resub; rewrite -z,1020,255,893,255,0.0516
